epoch,train_loss,train_acc,test_loss,test_acc
1,2.1630589210510256,21.273333333333333,1.7884596658706664,28.99
2,1.451797935040792,45.53666666666667,1.0746906063079833,58.05
3,0.9283926146507263,67.99166666666666,0.6190782981395722,81.48
4,0.5254160558064779,83.54833333333333,0.3461416880607605,89.58
5,0.350616633494695,89.15,0.265388480591774,92.28
6,0.2813223602851232,91.42,0.25720856548547744,92.05
7,0.23794792629877726,92.76166666666667,0.24728535525798798,91.56
8,0.214618537068367,93.455,0.17615086436271668,94.61
9,0.18825378879308702,94.23166666666667,0.1512958053022623,95.27
10,0.17664592785437902,94.59166666666667,0.15880704583376645,94.94
