epoch,train_loss,train_acc,test_loss,test_acc
1,1.399115314388275,50.82,0.8487454971313476,74.45
2,0.7040575345675151,78.23833333333333,0.5297715381145477,84.14
3,0.44313456287384034,86.59666666666666,0.32579675018787385,90.3
4,0.32868909419377645,90.05333333333333,0.2542984394788742,92.35
5,0.2686697590192159,91.85666666666667,0.23413851177096368,93.02
6,0.2418625977476438,92.60333333333334,0.18098837226629258,94.68
7,0.21423936748504638,93.43833333333333,0.1928448738336563,94.49
8,0.18986431472301482,94.22,0.1551531839489937,95.46
9,0.17986499557097754,94.415,0.1624241566181183,95.13
10,0.1683362659772237,94.86,0.14961951506137847,95.59
