epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.7661736876805625,35.545,1.1569738525390625,58.95,SGD,1
2,0.9185119186401368,68.85,0.5608652183532715,82.47,SGD,2
3,0.4997981679439545,84.25,0.3518193379402161,88.94,SGD,3
4,0.3265160045385361,89.99166666666666,0.3087217971563339,90.2,SGD,4
5,0.2605095317204793,91.99166666666666,0.288539659333229,91.17,SGD,5
6,0.2302411292711893,92.88166666666666,0.187010823726654,94.36,SGD,6
7,0.1968505141417185,93.96333333333334,0.1536836402535438,95.41,SGD,7
8,0.1763856474479039,94.60333333333334,0.1442411497592926,95.59,SGD,8
9,0.1645633039077123,94.95666666666666,0.1376420216321945,95.8,SGD,9
10,0.1489754046996434,95.455,0.1253008628427982,96.0,SGD,10
