epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.2282057748158772,59.69833333333333,0.6122406424045562,83.03,Adam,1
2,0.4941024205207824,85.41666666666667,0.3541436433315277,89.73,Adam,2
3,0.3171091512203216,90.56666666666666,0.2529981941521168,92.6,Adam,3
4,0.2453839749852816,92.61666666666666,0.1972867085814476,94.0,Adam,4
5,0.2055766827901204,93.81666666666666,0.1676168293893337,94.85,Adam,5
6,0.1801019910693168,94.48833333333332,0.1504714480280876,95.16,Adam,6
7,0.1633439934571584,95.045,0.1317490231692791,95.92,Adam,7
8,0.1499589534560839,95.38666666666668,0.1545277052104473,95.17,Adam,8
9,0.1386381341675917,95.79333333333334,0.1206596208646893,96.2,Adam,9
10,0.1271191441555818,96.09833333333331,0.1203621633648872,96.44,Adam,10
