epoch,train_loss,train_acc,test_loss,test_acc
1,2.2809913429260256,11.441666666666666,2.2578102226257326,16.02
2,2.223893110148112,20.72,2.1733789321899413,25.45
3,2.0828453996022542,27.85333333333333,1.9586508758544923,30.84
4,1.8442658777872722,34.74333333333333,1.7010656049728394,40.1
5,1.6328021397908528,40.155,1.5313977096557618,43.18
6,1.5171087682723998,44.545,1.444229538154602,49.09
7,1.4181678639729818,49.80833333333333,1.3192360052108765,54.52
8,1.308561317507426,54.93,1.204632451057434,55.89
9,1.200899031829834,59.445,1.0723108354568482,64.03
10,1.0965181566874187,63.678333333333335,1.1472818145751953,53.92
