epoch,train_loss,train_acc,test_loss,test_acc
1,1.274340003458659,58.19833333333333,0.6017526892662048,83.54
2,0.4636633719285329,86.54666666666667,0.30394421117305753,91.34
3,0.29153033576011655,91.41166666666666,0.24429469450712205,92.94
4,0.23008625654379528,93.04166666666667,0.19786456526517868,93.75
5,0.19741542897224426,94.005,0.16372560244202614,94.85
6,0.1715937806367874,94.74166666666666,0.18090949536561965,94.21
7,0.1545498138109843,95.25666666666666,0.14641759556829928,95.09
8,0.14360273129940032,95.6,0.15317912986278534,95.26
9,0.13670344923337302,95.705,0.12572380068302155,95.92
10,0.12239451975822449,96.22,0.12657686125338077,95.94
