epoch,train_loss,train_acc,test_loss,test_acc
1,1.839498476409912,28.188333333333333,1.5729326789855957,35.86
2,1.4765608604431153,42.468333333333334,1.335271069908142,48.19
3,1.2703112197875976,51.79333333333334,1.1116039364814758,60.9
4,0.9726565269788107,65.96,0.8379313003540039,70.99
5,0.7483281924883525,74.82666666666667,0.6274686469078063,79.12
6,0.6368287021636962,78.81,0.5553634562969207,80.97
7,0.5557955764770508,81.725,0.4909513101577759,83.84
8,0.5032012431462606,83.60666666666667,0.444467155456543,85.58
9,0.4537627896944682,85.21833333333333,0.39283950073719026,87.59
10,0.4177368761380513,86.59166666666667,0.35176213564872744,89.37
