epoch,train_loss,train_acc,test_loss,test_acc
1,1.306319346968333,55.21666666666667,0.689078858089447,79.68
2,0.5736297179222107,82.50166666666667,0.3939671584844589,88.53
3,0.3867674413363139,88.32166666666667,0.30211844022274015,90.93
4,0.29195723978678384,91.16666666666667,0.23933913108110427,93.16
5,0.24704499382177988,92.45666666666666,0.19413710680007934,94.13
6,0.21921385972499846,93.25,0.17156260274648666,94.91
7,0.194965683110555,94.01166666666667,0.18601115814447403,94.38
8,0.17555137190818787,94.66,0.15040389144420624,95.54
9,0.1628421832124392,95.01333333333334,0.14511581419110298,95.53
10,0.1533992906053861,95.24666666666667,0.1362204971432686,95.77
