epoch,train_loss,train_acc,test_loss,test_acc
1,1.362501588789622,55.29833333333333,0.7364733675956726,78.22
2,0.5417268711725871,84.14,0.32907632290124894,91.06
3,0.3232691120306651,90.41,0.23248654849529266,93.42
4,0.24369114628632862,92.51833333333333,0.19199319853782654,94.42
5,0.20342163970867794,93.825,0.19865622453391552,94.09
6,0.17959734407663344,94.42,0.1533796727001667,95.38
7,0.15771988329092662,95.205,0.15951964314877987,95.15
8,0.14476284708976744,95.535,0.13096689062714575,95.87
9,0.13378800430297852,95.97,0.11603000313267112,96.41
10,0.12435150054295857,96.12833333333333,0.12308114016354084,96.15
