epoch,train_loss,train_acc,test_loss,test_acc
1,1.2204757639884949,59.71,0.5772482679843902,83.7
2,0.4679349617958069,86.38,0.3399741645812988,90.44
3,0.311176877617836,90.80666666666667,0.2582738006591797,92.44
4,0.2491141101360321,92.47,0.1910641263127327,94.16
5,0.21253199315071106,93.59666666666666,0.1627940023779869,94.97
6,0.18646967043876647,94.30666666666667,0.17779032001495362,94.52
7,0.16701665850083033,94.92,0.1514333665817976,95.44
8,0.1495692713300387,95.475,0.13303718381524085,95.96
9,0.1388943484822909,95.77333333333333,0.11988638219833374,96.41
10,0.12992680399020512,95.94833333333334,0.11280035078525544,96.53
