epoch,train_loss,train_acc,test_loss,test_acc
1,1.502696562608083,45.39833333333333,0.9715461032867432,67.82
2,0.7629871147791545,75.31333333333333,0.5325089721679688,83.38
3,0.5066312362353007,83.915,0.3901794218301773,88.3
4,0.4014561499118805,87.305,0.3175090879201889,90.36
5,0.33174563013712566,89.78166666666667,0.27189158051013945,91.48
6,0.28770221276283264,91.005,0.24129262375831603,92.63
7,0.25242741627693177,92.185,0.2022764803826809,93.71
8,0.22437325361569724,93.02833333333334,0.19346209372282028,94.02
9,0.20727117895285288,93.55,0.19679194096326827,93.98
10,0.18525820413430533,94.25333333333333,0.1562727332532406,95.25
