epoch,train_loss,train_acc,test_loss,test_acc
1,1.3349866316159567,53.73,0.6844300051689148,81.21
2,0.5436331129868825,83.565,0.3955141391992569,88.61
3,0.36966791971524554,88.75166666666667,0.28469711816310883,91.74
4,0.28660795412858325,91.31666666666666,0.2356179825782776,92.9
5,0.24695928173859913,92.48166666666667,0.23132856516838074,92.83
6,0.22281299908161165,93.21833333333333,0.18517083436250686,94.46
7,0.19611860815684,94.05,0.18196553819179534,94.51
8,0.18075955130259197,94.455,0.17294583636522293,94.59
9,0.1689625605583191,94.81333333333333,0.15457487164437772,95.23
10,0.1585867922703425,95.13666666666667,0.15203316629230976,95.23
