epoch,train_loss,train_acc,test_loss,test_acc
1,2.1180757403055828,22.461666666666666,1.7048051277160645,35.18
2,1.4234613409042358,46.08,1.0918008731842042,59.46
3,0.9356705821037292,67.20166666666667,0.5905247049331666,81.56
4,0.5106474274953207,83.825,0.36617516126632693,88.5
5,0.3697765175024668,88.47666666666667,0.28482596105337143,91.26
6,0.29032072313626606,91.06833333333333,0.29552991247177124,91.25
7,0.24129817112286886,92.64666666666666,0.19132025251388549,94.34
8,0.2074643433491389,93.59666666666666,0.1997871217727661,93.63
9,0.18773745711247125,94.26833333333333,0.16117763875722885,95.17
10,0.17297985967795054,94.70833333333333,0.176955926913023,94.94
