epoch,train_loss,train_acc,test_loss,test_acc
1,1.4291783593813578,49.32833333333333,0.7953265340805054,75.99
2,0.6129487798372905,81.085,0.45024838585853577,85.37
3,0.3727629750092824,88.67666666666666,0.2793095975160599,91.51
4,0.2786452119509379,91.56333333333333,0.2353458080768585,92.69
5,0.23489022810856502,92.79166666666667,0.19430348147153853,94.33
6,0.20619745252927144,93.725,0.18771138303279877,94.19
7,0.1848227439324061,94.33333333333333,0.1689589541733265,94.81
8,0.1698922621647517,94.82833333333333,0.1541539363026619,95.2
9,0.15374954257806142,95.43,0.146302118986845,95.47
10,0.1478659153620402,95.43666666666667,0.1345440755262971,95.81
