epoch,train_loss,train_acc,test_loss,test_acc
1,1.8204394249598186,33.29666666666667,1.230540940284729,54.9
2,0.9888761378288269,66.56333333333333,0.7030374992370605,78.46
3,0.5160974477291107,83.76333333333334,0.36198576023578644,88.49
4,0.3404874552329381,89.41833333333334,0.2825342818260193,91.64
5,0.2692469523827235,91.745,0.29645688428878786,90.9
6,0.23141744318008423,92.90833333333333,0.187152481842041,94.18
7,0.19715999698638917,93.90666666666667,0.15996685128211974,95.19
8,0.17519420262972513,94.60666666666667,0.14421200596392156,95.75
9,0.16108663296699524,95.045,0.1474777134656906,95.46
10,0.1495654473344485,95.37,0.12365960126817227,96.14
