epoch,train_loss,train_acc,test_loss,test_acc
1,1.3351515432039898,54.251666666666665,0.7160609564781188,78.42
2,0.5352703722476959,84.31666666666666,0.3779349886417389,88.83
3,0.34606149792671204,89.83,0.2931479140043259,91.44
4,0.28659327528476713,91.27833333333334,0.24377393887043,92.6
5,0.2488702360312144,92.42,0.22149048655033113,93.13
6,0.220864124306043,93.1,0.20402761400938035,93.8
7,0.20132613987922668,93.80333333333333,0.17799495879411698,94.72
8,0.18633889151414235,94.24666666666667,0.17061632795333861,94.81
9,0.17243656910260519,94.63833333333334,0.16710517972111702,94.93
10,0.15760464154879253,95.13333333333334,0.14003951638936996,95.8
