epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.2825325092315674,55.51833333333333,0.6753357627868652,78.84,SGD,1
2,0.5030955477078756,84.22166666666666,0.3823020308494568,88.21,SGD,2
3,0.3230702140967051,90.01833333333333,0.2241880947828292,92.96,SGD,3
4,0.2448201784213384,92.52666666666669,0.284347820019722,90.92,SGD,4
5,0.2087035604397455,93.61666666666666,0.193504143679142,94.28,SGD,5
6,0.1849593764305114,94.35333333333334,0.1568580952584743,94.82,SGD,6
7,0.1660018784205119,94.92166666666668,0.1499503587484359,95.45,SGD,7
8,0.1499891223589579,95.44,0.1414596120178699,95.61,SGD,8
9,0.1429524174253146,95.64333333333332,0.1424646894335746,95.63,SGD,9
10,0.13286910080115,96.005,0.1328659056395292,96.24,SGD,10
