epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.8303539827982584,35.69,1.5354623582839966,41.73,SGD,1
2,1.3961936657587688,51.16333333333333,1.317963987159729,51.39,SGD,2
3,1.2029530075073245,58.27,1.0516231405258178,66.38,SGD,3
4,1.064715303357442,64.125,0.9720765230178832,70.29,SGD,4
5,0.951208153597514,68.83833333333334,0.8174226835250854,74.63,SGD,5
6,0.8511673678716024,72.72166666666666,0.8266855059623718,69.79,SGD,6
7,0.7400073366483052,76.90166666666667,0.6003879218101501,82.86,SGD,7
8,0.6574830985069275,79.90333333333334,0.5705380731105805,83.18,SGD,8
9,0.5843799959818522,82.26333333333334,0.5309595248699188,84.1,SGD,9
10,0.5250351462046305,84.39,0.5208660735607147,83.39,SGD,10
