epoch,train_loss,train_acc,test_loss,test_acc
1,1.5022052537282309,45.42333333333333,0.9805160478591919,66.23
2,0.8270906339009603,72.98666666666666,0.6277408890247345,79.03
3,0.5667166449864706,81.91333333333333,0.4778126160144806,83.35
4,0.4268289112567902,86.52833333333334,0.32386119657754897,90.27
5,0.3480073894818624,89.2,0.30515200780630114,90.22
6,0.29896042243639626,90.64666666666666,0.24087646003365518,92.68
7,0.263206543358167,91.76666666666667,0.2236560858845711,93.08
8,0.2387265192190806,92.60166666666667,0.21708529214560984,93.1
9,0.21667367723782857,93.33666666666667,0.22836374732255935,92.83
10,0.19928517598311107,93.745,0.1659432912170887,94.52
