epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.342786989879608,54.77666666666666,0.7742662914276123,77.86,Adam,1
2,0.5987219736099243,82.37666666666667,0.4199008237361908,88.38,Adam,2
3,0.3762894952774048,88.91,0.2836578113794327,91.64,Adam,3
4,0.2920288814385732,91.20333333333332,0.2300980132102966,93.15,Adam,4
5,0.24156870692571,92.815,0.2020154777288436,93.98,Adam,5
6,0.2242124174952507,93.21666666666668,0.1704162843942642,94.99,Adam,6
7,0.1965226534048716,93.955,0.1681888734340667,94.9,Adam,7
8,0.1757176893512408,94.64666666666666,0.1466009890317917,95.51,Adam,8
9,0.1652099698901176,94.96833333333332,0.1401975103795528,95.96,Adam,9
10,0.1530259294271469,95.36333333333332,0.1484598888337612,95.7,Adam,10
