epoch,train_loss,train_acc,test_loss,test_acc
1,1.2359654556910198,58.58833333333333,0.618686770772934,82.43
2,0.4759004206339518,86.07833333333333,0.3467258430957794,89.73
3,0.3112544775247574,90.73166666666667,0.24557681770324707,92.84
4,0.24261318367322285,92.74833333333333,0.20896090178489685,93.64
5,0.2126669791897138,93.51333333333334,0.1874676486492157,94.15
6,0.18643149586518606,94.355,0.1637556925535202,94.97
7,0.1651438888112704,95.02333333333333,0.15970874460339546,95.47
8,0.1512506220261256,95.42166666666667,0.13297075763344765,95.78
9,0.13833586815198262,95.87166666666667,0.15237793083786966,95.23
10,0.13252263834873834,95.94166666666666,0.13018114023804664,95.78
