epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.7503006032943726,35.63166666666667,1.2227966918945312,55.14,SGD,1
2,0.9050217003186544,69.515,0.5609075325965881,82.5,SGD,2
3,0.4900575452486674,84.675,0.3343271565914154,90.26,SGD,3
4,0.3393381078402201,89.67333333333333,0.3696262349963188,87.4,SGD,4
5,0.2687332545677821,91.75833333333334,0.2328460504412651,93.23,SGD,5
6,0.2358197992523511,92.74666666666668,0.2162834381580352,93.44,SGD,6
7,0.2025111144781112,93.80666666666669,0.1760298031806945,94.52,SGD,7
8,0.1823521469593048,94.35666666666668,0.165122027182579,94.87,SGD,8
9,0.1675463399370511,94.76666666666668,0.1354424222588539,96.01,SGD,9
10,0.1546058404922485,95.27,0.1688778311133384,95.03,SGD,10
