epoch,train_loss,train_acc,test_loss,test_acc
1,2.280561559168498,14.888333333333334,2.2551829109191894,18.83
2,2.2112556453704832,23.303333333333335,2.140111203384399,26.91
3,2.0316929771423338,28.976666666666667,1.9117630424499512,33.18
4,1.81414183883667,36.125,1.6724185497283937,39.81
5,1.605716470336914,41.68833333333333,1.4938876565933228,43.86
6,1.482381122525533,46.276666666666664,1.3814114324569702,51.49
7,1.3832315359115601,50.95333333333333,1.2741614933013916,55.95
8,1.280333341662089,55.55833333333333,1.2057396745681763,56.52
9,1.1893357110977172,58.876666666666665,1.0862442253112794,60.37
10,1.1152863281885783,61.88333333333333,0.9776932246208191,69.33
