epoch,train_loss,train_acc,test_loss,test_acc
1,1.375948726272583,51.815,0.7914791463851929,75.37
2,0.6342154973506927,80.32333333333334,0.4194602118253708,87.57
3,0.3945523942152659,88.05333333333333,0.3215230300426483,90.27
4,0.3101547963778178,90.45,0.2544786492586136,92.27
5,0.2637069373130798,91.78833333333333,0.22514105038642884,93.02
6,0.23279930601119994,92.82666666666667,0.23021876236200334,93.07
7,0.21088104829390844,93.55,0.17563027950525284,94.57
8,0.18705348769028982,94.26333333333334,0.16005083879232407,95.04
9,0.16888319557110468,94.71833333333333,0.1530659309834242,95.31
10,0.15676286266247433,95.19833333333334,0.14674453358650208,95.32
