epoch,train_loss,train_acc,test_loss,test_acc
1,2.2776194513956707,21.57,2.2406110195159914,25.57
2,2.1776044275919597,25.731666666666666,2.082831655883789,27.26
3,2.0031707496007285,29.191666666666666,1.9118978649139404,33.7
4,1.8477170770645142,34.288333333333334,1.726227798461914,40.29
5,1.6578564966201783,41.278333333333336,1.5248214317321778,46.58
6,1.4954170476277668,47.51833333333333,1.375412133026123,49.69
7,1.358934292793274,52.42166666666667,1.2650236045837402,52.37
8,1.258063520304362,55.916666666666664,1.1444243076324463,59.78
9,1.191746020189921,57.583333333333336,1.1888418926239013,53.81
10,1.1322551542282104,60.321666666666665,1.0073872479438781,63.98
