epoch,train_loss,train_acc,test_loss,test_acc
1,1.4911600549062094,46.25333333333333,0.9707905779838562,67.18
2,0.7612927667299907,75.82666666666667,0.5303345582485199,83.64
3,0.4965302157560984,84.61166666666666,0.40604883289337157,87.7
4,0.38453627819220226,88.08,0.2931318653345108,91.34
5,0.32205105471611023,90.14333333333333,0.2675582793056965,92.15
6,0.27847276375293734,91.39833333333333,0.25524275076389313,92.11
7,0.2507841837565104,92.24666666666667,0.20661208797693253,93.61
8,0.2252716169277827,93.05,0.19911417864561082,93.85
9,0.2105696945508321,93.525,0.17412251452803612,94.63
10,0.19422841462691626,93.995,0.18223294612169266,94.57
