epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.8959441794713336,34.67333333333333,1.5925257598876954,49.71,SGD,1
2,1.4575272476832073,49.56333333333333,1.2731269779205323,58.41,SGD,2
3,1.2451403946558637,56.49333333333333,1.3031245288848876,50.69,SGD,3
4,1.120611883799235,61.465,1.0399893310546875,61.47,SGD,4
5,1.0126055958747864,65.66333333333333,0.8441894648551941,74.61,SGD,5
6,0.9126689983685812,70.03666666666666,0.7811833234786987,77.11,SGD,6
7,0.8088810682296753,74.545,0.6743120684146882,80.97,SGD,7
8,0.7174114455858867,77.99166666666666,0.635240166759491,80.85,SGD,8
9,0.6495046395301819,80.14,0.5213925443172455,85.78,SGD,9
10,0.5792118030548096,82.74166666666666,0.4584125619888305,87.84,SGD,10
