epoch,train_loss,val_loss,val_acc,test_acc,test_loss
1,0.6071694753871244,0.3885440572897593,86.53333333333333,,
2,0.3920826906877405,0.6239764386018117,73.33333333333333,,
3,0.3246023862922892,0.2865750147104263,87.2,,
4,0.2642809932933134,0.3690967894395192,85.73333333333333,,
5,0.2338603978577782,0.434731837272644,83.06666666666666,87.1,0.3008457841873169
