epoch,train_loss,val_loss,val_acc,test_acc,test_loss
1,0.5828666410165675,0.5856896452903747,68.8,,
2,0.37029858981861785,0.6061670605341594,73.06666666666666,,
3,0.3124687118390027,0.3416289188067118,86.13333333333334,,
4,0.263365823395112,0.25804497679074606,89.73333333333333,,
5,0.22427136345470652,0.2466720106601715,90.53333333333333,89.0,0.2531537635326386
