epoch,train_loss,val_loss,val_acc,test_acc,test_loss
1,0.5953648348135107,0.5336126707394918,81.06666666666666,,
2,0.4744269810985116,0.37272616640726725,83.86666666666666,,
3,0.4180632255778593,0.45432014179229735,82.4,,
4,0.5189035548462587,0.5060920362472534,81.86666666666666,,
5,0.4585651018479291,0.5106382189591726,80.66666666666667,82.8,0.3936736044883728
