epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,22.13555860519409,,469.0,,,,,False,128.0,128.0,1.8405583707809448,0.6719
2,eval,,,,,,,44.01543307304382,,938.0,,,,,False,128.0,128.0,1.395085718345642,0.781
3,eval,,,,,,,65.67540264129639,,1407.0,,,,,False,128.0,128.0,1.0422365550994872,0.8214
4,eval,,,,,,,87.6109778881073,,1876.0,,,,,False,128.0,128.0,0.8118515752792358,0.845
5,eval,,,,,,,109.82269835472108,,2345.0,,,,,False,128.0,128.0,0.6684463351726532,0.8606
6,eval,,,,,,,133.2332317829132,,2814.0,,,,,False,128.0,128.0,0.5780533745765686,0.8715
7,eval,,,,,,,158.49321246147156,,3283.0,,,,,False,128.0,128.0,0.5183485441684723,0.88
8,eval,,,,,,,185.0617609024048,,3752.0,,,,,False,128.0,128.0,0.4767043058872223,0.885
9,eval,,,,,,,211.58838629722595,,4221.0,,,,,False,128.0,128.0,0.4459906823635101,0.8887
10,eval,,,,,,,238.51792407035828,,4690.0,,,,,False,128.0,128.0,0.422172000837326,0.8928
