epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,22.50242710113525,,469.0,,,,,False,128.0,128.0,1.835230181503296,0.6377
2,eval,,,,,,,45.20980525016785,,938.0,,,,,False,128.0,128.0,1.386327576828003,0.7684
3,eval,,,,,,,67.00474166870117,,1407.0,,,,,False,128.0,128.0,1.0391446537017823,0.8173
4,eval,,,,,,,89.07757544517517,,1876.0,,,,,False,128.0,128.0,0.808169434261322,0.8416
5,eval,,,,,,,111.47971868515016,,2345.0,,,,,False,128.0,128.0,0.6656241834640503,0.8574
6,eval,,,,,,,134.48509049415588,,2814.0,,,,,False,128.0,128.0,0.5762456638813018,0.8683
7,eval,,,,,,,159.1757869720459,,3283.0,,,,,False,128.0,128.0,0.5176425454616547,0.8759
8,eval,,,,,,,184.1860234737396,,3752.0,,,,,False,128.0,128.0,0.476708271408081,0.8814
9,eval,,,,,,,210.60934710502625,,4221.0,,,,,False,128.0,128.0,0.4464555897712707,0.8867
10,eval,,,,,,,238.087730884552,,4690.0,,,,,False,128.0,128.0,0.4229069792509079,0.8912
