epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,22.605732679367065,,469.0,,,,,False,128.0,128.0,1.8372523580551148,0.6341
2,eval,,,,,,,44.34315228462219,,938.0,,,,,False,128.0,128.0,1.3962147985458373,0.7622
3,eval,,,,,,,66.39050054550171,,1407.0,,,,,False,128.0,128.0,1.0461221385002135,0.814
4,eval,,,,,,,87.60840058326721,,1876.0,,,,,False,128.0,128.0,0.8150409466743469,0.8391
5,eval,,,,,,,110.16073679924013,,2345.0,,,,,False,128.0,128.0,0.6714423460960388,0.8558
6,eval,,,,,,,133.76148891448975,,2814.0,,,,,False,128.0,128.0,0.58109732837677,0.8692
7,eval,,,,,,,158.44541001319885,,3283.0,,,,,False,128.0,128.0,0.5214051191329956,0.8761
8,eval,,,,,,,183.6428434848785,,3752.0,,,,,False,128.0,128.0,0.4793493688583374,0.8816
9,eval,,,,,,,210.28995895385745,,4221.0,,,,,False,128.0,128.0,0.4483157482624054,0.8866
10,eval,,,,,,,236.217307806015,,4690.0,,,,,False,128.0,128.0,0.4246204795837402,0.8899
