epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,21.031548976898197,,469.0,,,,,False,128.0,128.0,1.8275460052490236,0.6579
2,eval,,,,,,,42.19116306304932,,938.0,,,,,False,128.0,128.0,1.3776333839416504,0.7625
3,eval,,,,,,,64.09121751785278,,1407.0,,,,,False,128.0,128.0,1.037619584274292,0.8089
4,eval,,,,,,,85.34619545936584,,1876.0,,,,,False,128.0,128.0,0.8129374208450317,0.835
5,eval,,,,,,,107.259863615036,,2345.0,,,,,False,128.0,128.0,0.6720527839183807,0.8545
6,eval,,,,,,,130.2471797466278,,2814.0,,,,,False,128.0,128.0,0.5826395534992218,0.8683
7,eval,,,,,,,153.8205704689026,,3283.0,,,,,False,128.0,128.0,0.5228768918037414,0.8763
8,eval,,,,,,,178.72263193130493,,3752.0,,,,,False,128.0,128.0,0.4809286800384521,0.8824
9,eval,,,,,,,203.74929857254028,,4221.0,,,,,False,128.0,128.0,0.4500142342090606,0.8866
10,eval,,,,,,,227.51628160476685,,4690.0,,,,,False,128.0,128.0,0.4260898050308228,0.8904
