epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,21.70240616798401,,469.0,,,,,False,128.0,128.0,1.8405583707809448,0.6719
2,eval,,,,,,,43.19297099113464,,938.0,,,,,False,128.0,128.0,1.395085718345642,0.781
3,eval,,,,,,,64.26459741592407,,1407.0,,,,,False,128.0,128.0,1.0422365550994872,0.8214
4,eval,,,,,,,86.20628643035889,,1876.0,,,,,False,128.0,128.0,0.8118515752792358,0.845
5,eval,,,,,,,108.34057331085204,,2345.0,,,,,False,128.0,128.0,0.6684463351726532,0.8606
6,eval,,,,,,,132.7240653038025,,2814.0,,,,,False,128.0,128.0,0.5780533745765686,0.8715
7,eval,,,,,,,157.29692125320437,,3283.0,,,,,False,128.0,128.0,0.5183485441684723,0.88
8,eval,,,,,,,183.84350037574768,,3752.0,,,,,False,128.0,128.0,0.4767043058872223,0.885
9,eval,,,,,,,210.87940788269043,,4221.0,,,,,False,128.0,128.0,0.4459906823635101,0.8887
10,eval,,,,,,,237.2891983985901,,4690.0,,,,,False,128.0,128.0,0.422172000837326,0.8928
