epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,22.43456435203552,,469.0,,,,,False,128.0,128.0,1.835230181503296,0.6377
2,eval,,,,,,,44.43260741233826,,938.0,,,,,False,128.0,128.0,1.386327576828003,0.7684
3,eval,,,,,,,66.35439467430115,,1407.0,,,,,False,128.0,128.0,1.0391446537017823,0.8173
4,eval,,,,,,,87.89128279685974,,1876.0,,,,,False,128.0,128.0,0.808169434261322,0.8416
5,eval,,,,,,,110.8988664150238,,2345.0,,,,,False,128.0,128.0,0.6656241834640503,0.8574
6,eval,,,,,,,134.5409243106842,,2814.0,,,,,False,128.0,128.0,0.5762456638813018,0.8683
7,eval,,,,,,,159.37190198898315,,3283.0,,,,,False,128.0,128.0,0.5176425454616547,0.8759
8,eval,,,,,,,185.88798451423645,,3752.0,,,,,False,128.0,128.0,0.476708271408081,0.8814
9,eval,,,,,,,212.3339099884033,,4221.0,,,,,False,128.0,128.0,0.4464555897712707,0.8867
10,eval,,,,,,,240.08495354652405,,4690.0,,,,,False,128.0,128.0,0.4229069792509079,0.8912
