epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,22.70815706253052,,469.0,,,,,False,128.0,128.0,1.8134555997848512,0.6505
2,eval,,,,,,,43.81340432167053,,938.0,,,,,False,128.0,128.0,1.364411365699768,0.7515
3,eval,,,,,,,66.5163083076477,,1407.0,,,,,False,128.0,128.0,1.0264442972183228,0.8051
4,eval,,,,,,,88.89034914970398,,1876.0,,,,,False,128.0,128.0,0.8054539867401123,0.8342
5,eval,,,,,,,111.29631638526917,,2345.0,,,,,False,128.0,128.0,0.6664035826683045,0.8543
6,eval,,,,,,,135.5075888633728,,2814.0,,,,,False,128.0,128.0,0.5781025443077087,0.8659
7,eval,,,,,,,158.97792983055115,,3283.0,,,,,False,128.0,128.0,0.5189421899795532,0.8744
8,eval,,,,,,,184.61193442344663,,3752.0,,,,,False,128.0,128.0,0.4767768763542175,0.88
9,eval,,,,,,,212.3684558868408,,4221.0,,,,,False,128.0,128.0,0.4459323520183563,0.8859
10,eval,,,,,,,240.51158165931705,,4690.0,,,,,False,128.0,128.0,0.4223469905853271,0.89
