epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,21.66826176643372,,469.0,,,,,False,128.0,128.0,1.8384643026351928,0.6175
2,eval,,,,,,,42.976279497146606,,938.0,,,,,False,128.0,128.0,1.3957527563095091,0.7482
3,eval,,,,,,,64.30705571174622,,1407.0,,,,,False,128.0,128.0,1.049890646648407,0.8033
4,eval,,,,,,,85.88434553146362,,1876.0,,,,,False,128.0,128.0,0.8176972591400147,0.8353
5,eval,,,,,,,108.07244062423706,,2345.0,,,,,False,128.0,128.0,0.6715538400650024,0.8546
6,eval,,,,,,,131.5781488418579,,2814.0,,,,,False,128.0,128.0,0.5789739450454712,0.869
7,eval,,,,,,,155.99958968162537,,3283.0,,,,,False,128.0,128.0,0.5177746089458466,0.8773
8,eval,,,,,,,180.2913115024567,,3752.0,,,,,False,128.0,128.0,0.475100458908081,0.8826
9,eval,,,,,,,206.0983867645264,,4221.0,,,,,False,128.0,128.0,0.4438124247550964,0.8883
10,eval,,,,,,,233.11122226715088,,4690.0,,,,,False,128.0,128.0,0.4199800498008728,0.8908
