epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,21.826724767684937,,469.0,,,,,False,128.0,128.0,1.7964477828979493,0.6946
2,eval,,,,,,,43.72931241989136,,938.0,,,,,False,128.0,128.0,1.3496532215118409,0.7813
3,eval,,,,,,,65.31657218933105,,1407.0,,,,,False,128.0,128.0,1.008285918712616,0.8259
4,eval,,,,,,,86.50451803207397,,1876.0,,,,,False,128.0,128.0,0.7859805346488953,0.8503
5,eval,,,,,,,108.76421093940736,,2345.0,,,,,False,128.0,128.0,0.6506627137660981,0.8633
6,eval,,,,,,,132.56240010261536,,2814.0,,,,,False,128.0,128.0,0.5648337956905365,0.8731
7,eval,,,,,,,156.837140083313,,3283.0,,,,,False,128.0,128.0,0.5084714715480805,0.8796
8,eval,,,,,,,181.5740294456482,,3752.0,,,,,False,128.0,128.0,0.4692837633132934,0.8848
9,eval,,,,,,,209.8106427192688,,4221.0,,,,,False,128.0,128.0,0.4403568106651306,0.8889
10,eval,,,,,,,237.1309838294983,,4690.0,,,,,False,128.0,128.0,0.4180392600059509,0.8908
