epoch,train_acc,test_acc,train_loss,test_loss
1,90.8,86.9,0.32244131952524185,0.43505461859703065
2,92.6,88.65,0.25863348689079285,0.379629385471344
3,94.34,89.85,0.20106084084510803,0.32567290163040163
4,95.45,90.75,0.17026275334358215,0.30093395566940306
5,96.15,90.95,0.14099423747062684,0.2762494604587555
6,96.63,91.15,0.12901697220802308,0.2652299947738647
7,97.5,91.9,0.10637218976616859,0.24592029547691346
8,98.0,92.45,0.08912023748159409,0.23189784026145935
9,98.15,92.45,0.08110071902275086,0.22910774564743042
10,98.36,92.95,0.07722573782652617,0.22915289890766144
