epoch,train_acc,test_acc,train_loss,test_loss
1,89.68,86.15,0.6133292242527008,0.7363842811584472
2,92.62,88.9,0.5248317667007446,0.641642942905426
3,94.21,90.35,0.48397034330368044,0.6002971725463867
4,95.12,91.6,0.4422013247013092,0.5566999640464783
5,95.78,91.9,0.4165917594432831,0.5337622709274292
6,96.32,92.45,0.3982071697235107,0.5130704073905945
7,96.95,93.05,0.383380135345459,0.501484642982483
8,97.42,93.3,0.3756835287570953,0.4908637318611145
9,97.61,93.65,0.3616589265346527,0.48462822103500364
10,97.88,93.95,0.35880823707580567,0.47748438119888303
