epoch,train_acc,test_acc,train_loss,test_loss
1,89.8,85.65,0.36067303656339644,0.47632423949241637
2,91.32,87.5,0.3036123357534409,0.42493685412406923
3,92.77,88.25,0.25224991426467896,0.38253139638900757
4,93.93,89.55,0.21893124720454216,0.35667938661575316
5,94.27,88.6,0.20190285820961,0.35049095606803893
6,94.61,89.25,0.18816795122623445,0.3335190501213074
7,95.59,90.45,0.16520223173499107,0.3214298079013824
8,95.77,90.1,0.15156602619886397,0.30749687600135805
9,96.12,90.4,0.13937758388519286,0.3122541766166687
10,96.14,90.3,0.13850363475680352,0.3112962698936462
