epoch,train_acc,test_acc,train_loss,test_loss
1,90.01,85.8,0.3386465666413307,0.45267295837402344
2,92.6,88.35,0.26536395993232725,0.3868633630275726
3,93.96,89.65,0.2096310885667801,0.3302030749320984
4,95.29,90.8,0.17228583874106407,0.30015634083747866
5,95.86,91.3,0.14688190224170686,0.278302735209465
6,96.45,91.8,0.12786979360580444,0.25748877549171445
7,97.1,92.4,0.1134208045065403,0.242717542886734
8,97.52,92.9,0.09754273076057435,0.23019368755817413
9,97.85,92.8,0.08727579755783081,0.2265508419275284
10,98.04,92.65,0.0822837046712637,0.22416849315166473
