epoch,train_acc,test_acc,train_loss,test_loss
1,90.26,86.5,0.3482395801663399,0.45429981088638305
2,91.99,87.75,0.2851575103759766,0.409101954460144
3,93.57,89.35,0.22713774311542512,0.35525542187690734
4,94.43,89.75,0.19844176626205445,0.3358497753143311
5,95.24,90.1,0.16792146940231323,0.3111224927902222
6,95.74,90.5,0.15287769057750702,0.29652848410606386
7,96.58,91.15,0.13075517216324806,0.2785122752189636
8,97.15,91.65,0.11363658692836762,0.26043579626083374
9,97.18,91.65,0.10449981627464294,0.2600914533138275
10,97.33,91.85,0.1010617457896471,0.2595591778755188
