epoch,train_acc,test_acc,train_loss,test_loss
1,90.37,87.05,0.33608324452638627,0.44167341566085816
2,92.53,88.3,0.26461423196792605,0.3792376639842987
3,94.21,90.15,0.2063458734035492,0.31943255281448363
4,95.13,91.25,0.17279910168647766,0.29391036438941953
5,95.84,91.4,0.1480270790576935,0.27116458368301394
6,96.56,91.7,0.12845634207725526,0.25124479877948763
7,97.0,92.35,0.11501649218201637,0.23830036401748658
8,97.61,92.7,0.09666579942107201,0.2234594135284424
9,97.78,92.8,0.08862621779441833,0.22302944326400756
10,97.93,92.65,0.0835540357798338,0.2199924144744873
