epoch,train_acc,test_acc,train_loss,test_loss
1,90.09,86.05,0.34519776940345764,0.4605263247489929
2,92.02,87.7,0.27713694236278535,0.4004560532569885
3,93.54,90.15,0.2228708594560623,0.3487957811355591
4,94.74,90.4,0.1898619303703308,0.32199395847320555
5,95.26,90.9,0.16170380177497864,0.2991805067062378
6,95.73,90.95,0.14819784333705902,0.2858707722425461
7,96.7,91.8,0.12576286420524121,0.2660120847225189
8,97.33,92.55,0.10659751385450363,0.25049465000629423
9,97.45,91.7,0.09871325500011444,0.24851395916938782
10,97.7,92.3,0.09501869090795517,0.24903397250175477
