epoch,train_acc,test_acc,train_loss,test_loss
1,90.0,86.45,0.35106950047016144,0.46284441018104555
2,92.59,88.05,0.2664938365936279,0.3801898999214172
3,93.89,89.65,0.21330697288513184,0.32250227069854737
4,94.93,91.0,0.17948453538417816,0.2973225598335266
5,95.51,91.3,0.15821951792240144,0.2826269533634186
6,96.15,91.5,0.13991302495002747,0.26323410534858704
7,96.62,92.35,0.12142598623037339,0.24469477045536042
8,97.04,92.4,0.10924963281750678,0.23516977906227113
9,97.42,92.3,0.0989418466091156,0.2286861642599106
10,97.49,92.5,0.09357487507909536,0.2276188290119171
