epoch,train_acc,test_acc,train_loss,test_loss
1,89.81,86.15,0.350386326944828,0.46154839181900026
2,91.64,88.1,0.2939897533416748,0.41137788915634155
3,93.02,89.25,0.24143695428371428,0.3604182121753693
4,94.12,89.55,0.21680653182268142,0.34771251487731936
5,94.77,89.9,0.1897103725194931,0.32931685066223143
6,94.95,89.55,0.17748946619033815,0.3156034607887268
7,95.82,90.95,0.15471908650398256,0.2945898213386536
8,96.25,90.55,0.13941584624052047,0.28727587127685544
9,96.61,90.8,0.1296710991859436,0.28366500973701475
10,96.77,91.15,0.1252023976534605,0.27793751096725466
