epoch,train_acc,test_acc,train_loss,test_loss
1,90.04,85.75,0.34194555270671845,0.44880824303627015
2,92.55,88.05,0.2661167533159256,0.38451686000823976
3,94.04,90.0,0.21151567087173462,0.32862821888923643
4,95.13,90.95,0.17697371841073037,0.30487985563278197
5,95.87,91.4,0.14960868484973908,0.2790606174468994
6,96.49,91.75,0.13335212461948395,0.26184282422065736
7,97.06,92.2,0.11451594735383988,0.24513815379142762
8,97.6,92.5,0.09928472864031791,0.23140727305412293
9,97.77,92.55,0.08922858672142028,0.22994889760017395
10,97.94,93.1,0.08545635336339474,0.2262242977619171
