epoch,train_acc,test_acc,train_loss,test_loss
1,89.34,85.4,0.36603195432424546,0.4769134974479675
2,91.32,87.3,0.3037339186191559,0.4240819592475891
3,92.85,88.6,0.2476163824081421,0.3729378705024719
4,93.81,89.35,0.21861703812479974,0.35348162961006163
5,94.64,90.05,0.1910762889623642,0.3334325039386749
6,94.82,89.8,0.18119644006490707,0.32309544932842255
7,95.86,90.6,0.15552600051164628,0.29878007841110227
8,96.07,91.2,0.14013948091864586,0.28819448280334475
9,96.41,91.15,0.13020671586990357,0.2873483866453171
10,96.55,91.55,0.1268016358911991,0.2838153018951416
