epoch,train_acc,test_acc,train_loss,test_loss
1,89.99,86.4,0.34335000422000883,0.4547825734615326
2,92.6,88.75,0.26404797232151034,0.3751331024169922
3,94.28,89.7,0.20742599411010743,0.3232436006069183
4,95.21,91.4,0.17404165551662445,0.2938315758705139
5,95.82,91.25,0.15082110676765442,0.2736396498680115
6,96.48,91.8,0.1298576260447502,0.2527229778766632
7,97.03,92.25,0.11543692312836647,0.24142916536331177
8,97.53,92.8,0.09873076018095016,0.22657109940052034
9,97.7,92.75,0.09013116028308868,0.21899298667907716
10,97.81,92.85,0.08505129292905331,0.21866569089889526
