epoch,train_acc,test_acc,train_loss,test_loss
1,90.13,86.0,0.34800518157482146,0.4585979559421539
2,91.81,87.3,0.28761328048706053,0.4078982679843903
3,93.23,89.05,0.23005092010498046,0.34918887257575987
4,94.45,89.75,0.19986043505072593,0.32644300985336305
5,95.13,90.05,0.1720880923509598,0.30554896330833436
6,95.48,90.25,0.16176436892747878,0.2953229238986969
7,96.41,90.95,0.13863965463638306,0.27672943663597105
8,96.84,91.2,0.12093115535378456,0.2629486082792282
9,97.02,91.2,0.11061617679595948,0.26200925040245054
10,97.15,91.7,0.10953560537695885,0.26605737483501435
