epoch,train_acc,test_acc,train_loss,test_loss
1,90.45,86.55,0.34030747661590577,0.44668252420425414
2,92.54,87.9,0.26534940688610076,0.3828628644943237
3,94.1,90.35,0.20871597590446472,0.32296201634407046
4,95.26,91.3,0.17406327788233758,0.2953007731437683
5,95.85,91.55,0.14818086161613464,0.2684693887233734
6,96.32,91.75,0.13002402268648147,0.2536945303678513
7,97.01,92.35,0.1134263487637043,0.24026180565357208
8,97.58,92.85,0.09815879958271981,0.2256623579263687
9,97.67,92.55,0.08954960055351258,0.21954943311214448
10,97.88,92.8,0.08404123250842094,0.2161342362165451
