epoch,train_acc,test_acc,train_loss,test_loss
1,90.28,86.85,0.3344396059513092,0.44098655533790587
2,92.64,88.35,0.26341624665260316,0.3780942316055298
3,94.15,90.05,0.20718546584844588,0.3223330538272858
4,95.17,91.25,0.17292131024599075,0.2945215196609497
5,95.79,91.35,0.1486555650472641,0.27474031209945676
6,96.46,91.6,0.13049643578529357,0.2553943130970001
7,97.02,92.15,0.11254138680100441,0.23984581112861633
8,97.73,92.55,0.09539420285820961,0.2270358371734619
9,97.83,92.65,0.0866515073299408,0.2233178206682205
10,98.03,92.95,0.08355423384606839,0.22118474793434142
