epoch,train_acc,test_acc,train_loss,test_loss
1,90.32,86.55,0.3355091086983681,0.438849205493927
2,92.59,88.7,0.26627278025150297,0.3816472887992859
3,94.06,89.7,0.21092708547115327,0.3256736299991608
4,95.15,90.75,0.17630576605796813,0.301760192155838
5,95.88,91.05,0.15066921352148055,0.2817110557556152
6,96.48,91.05,0.13405576430559157,0.26446120655536653
7,96.85,91.8,0.11777522422075272,0.25044359016418455
8,97.51,92.5,0.09816734482049942,0.23267814266681672
9,97.81,92.2,0.08883437697887421,0.23115923380851747
10,98.06,92.65,0.08381865586936474,0.23040743231773375
