epoch,train_acc,test_acc,train_loss,test_loss
1,90.28,86.65,0.46754216265678405,0.5835662817955017
2,92.94,88.75,0.3876645369529724,0.5025491175651551
3,94.28,90.6,0.34326337175369265,0.4576616859436035
4,95.3,91.6,0.30510146963596346,0.4200047135353088
5,95.95,92.0,0.2808692189216614,0.3998508069515228
6,96.48,92.15,0.26239973607063294,0.3808159785270691
7,97.12,92.95,0.24686203138828278,0.36780325579643247
8,97.7,93.5,0.2355784330368042,0.3531849913597107
9,97.97,93.75,0.2211927798271179,0.3460301721096039
10,98.17,93.95,0.22257887337207793,0.3440702521800995
