epoch,train_acc,test_acc,train_loss,test_loss
1,90.06,86.4,0.4691582736492157,0.5863547616004944
2,92.67,88.9,0.3885958305358887,0.5039200365543366
3,94.31,90.05,0.34481006474494935,0.45998379373550413
4,95.42,91.75,0.30393656914234163,0.41760895347595217
5,95.93,92.05,0.2804141137123108,0.39707475996017455
6,96.52,92.6,0.2607594306945801,0.3755901074409485
7,97.21,92.95,0.24695659732818603,0.36448449349403383
8,97.76,93.55,0.2357176581144333,0.3506668734550476
9,97.96,93.85,0.2226066078186035,0.34518758749961853
10,98.17,93.95,0.22131036562919618,0.3410166335105896
