epoch,train_acc,test_acc,train_loss,test_loss
1,89.02,85.45,0.37190413155555724,0.4823887655735016
2,91.34,87.1,0.2962032365322113,0.41532333970069885
3,93.05,88.55,0.2388630694627762,0.3603414244651794
4,94.04,89.4,0.20819063514471053,0.3438023934364319
5,94.84,89.5,0.18350125224590302,0.3279432985782623
6,95.01,89.7,0.17550329728126526,0.31772122049331664
7,96.0,90.5,0.14882858058214188,0.2979898419380188
8,96.34,91.0,0.13402124773263932,0.28309988594055174
9,96.46,90.7,0.12172779235839844,0.28707832741737366
10,96.58,91.35,0.12111056462526322,0.2846396989822388
