epoch,train_acc,test_acc,train_loss,test_loss
1,90.13,86.1,0.3373369254469872,0.4521711039543152
2,92.52,87.95,0.2651298218250275,0.3901379179954529
3,93.96,89.5,0.20812566566467286,0.3304023823738098
4,95.26,90.8,0.17368231402039527,0.3048950991630554
5,95.86,91.25,0.1473448109269142,0.28261602520942686
6,96.54,91.7,0.12895523377656937,0.26133376502990724
7,97.09,91.9,0.11214979307055473,0.24728136801719666
8,97.6,92.6,0.09589297724962234,0.23460276663303375
9,97.85,92.4,0.0868497932434082,0.23146028113365175
10,98.09,92.7,0.08199020370841026,0.22763248908519745
