epoch,train_acc,test_acc,train_loss,test_loss
1,90.42,86.65,0.3348855323910713,0.43850587463378904
2,92.58,88.55,0.26735262770652773,0.37919295716285706
3,94.03,89.55,0.21102607729434966,0.3231112453937531
4,95.08,90.6,0.177091780346632,0.29919688987731935
5,95.93,91.2,0.1510637649536133,0.2784970154762268
6,96.47,91.45,0.13145956556797028,0.2573209239244461
7,96.87,91.9,0.11805751432478429,0.24752888083457947
8,97.46,92.5,0.09909096587896347,0.2286110380887985
9,97.82,92.45,0.08955109436511993,0.22397049701213836
10,97.97,92.6,0.08354209027439356,0.22479760813713073
