epoch,train_acc,test_acc,train_loss,test_loss
1,89.97,86.25,0.35316393736600876,0.46811988472938537
2,91.34,87.45,0.29693401622772214,0.41907982993125914
3,92.75,89.2,0.2450633052110672,0.36981724309921266
4,93.88,89.45,0.21524713994264602,0.34603409218788145
5,94.57,89.5,0.19035430563688277,0.32534200620651244
6,94.9,90.0,0.17877064368724824,0.31349179887771605
7,95.86,90.75,0.1552077109873295,0.2910119206905365
8,96.1,90.9,0.14050237584114075,0.2781216344833374
9,96.41,91.15,0.12679793868064881,0.275506982088089
10,96.11,91.3,0.1358100393474102,0.2878083341121674
