epoch,train_acc,test_acc,train_loss,test_loss
1,90.37,86.3,0.33638538650274274,0.44129147481918335
2,92.4,88.15,0.2689444089889526,0.3848122591972351
3,94.12,89.9,0.20841410944461822,0.32569777631759644
4,95.35,91.15,0.17504853845238685,0.2998574402332306
5,95.98,91.8,0.1480502549648285,0.2778008072376251
6,96.42,91.35,0.13378752019405366,0.26421320354938505
7,97.05,92.05,0.11483714446425437,0.24969297409057617
8,97.52,92.5,0.09786193663477898,0.2342064779996872
9,97.74,92.15,0.08859357643127441,0.2269510009288788
10,97.94,92.85,0.08453409477621317,0.22451923632621765
