epoch,train_acc,test_acc,train_loss,test_loss
1,90.26,86.3,0.38581418945789336,0.4981557354927063
2,92.7,88.5,0.3223118053436279,0.43710634565353396
3,94.19,90.0,0.2756233429431915,0.3925716805458069
4,95.3,91.5,0.2396736257314682,0.35780576467514036
5,95.92,91.55,0.2157082435131073,0.3384309163093567
6,96.44,92.0,0.19650159716606141,0.3170319504737854
7,97.27,93.0,0.1807394849061966,0.3033563857078552
8,97.68,93.4,0.16624724073410035,0.28797412824630736
9,97.96,93.35,0.15512081928253174,0.2821389491558075
10,98.18,93.5,0.15361807527542115,0.2791675229072571
