epoch,train_acc,test_acc,train_loss,test_loss
1,89.9,85.8,0.3530227493047714,0.46788289499282837
2,92.54,88.85,0.26811751449108123,0.37964529967308047
3,94.12,89.75,0.21280167446136475,0.32552634811401365
4,95.07,91.1,0.17886389130353927,0.29693521761894226
5,95.58,91.25,0.15605397993326187,0.27524702334403994
6,96.22,91.9,0.13630906245708466,0.25386182379722594
7,96.72,92.55,0.1219404403924942,0.2450224304199219
8,97.02,92.85,0.10765680301785469,0.2351010892391205
9,97.31,92.75,0.09793974747657776,0.22716297149658204
10,97.44,92.7,0.09251447541117667,0.22631418204307557
